"results.sensor","date","time","USLeft","USRight","USRear","LidarLeft","LidarRight","O3","SO","NO","CO","P10","P25","id","lon","lat","video_time","way","speed","seq","dist","adjustedLidarLeft","adjustedLidarRight"
"proximity",220717,2017-07-22 03:50:31,320.04,297.18,640.08,1,315,763,880,778,780,24.2,21.8,1002,-84.3919266666667,33.7769866666667,2017-07-22 00:03:22,"go",0.03,"2017-07-22 00:03:22_1002",287.961225431471,1858,315
"proximity",220717,2017-07-22 03:50:32,320.04,297.18,640.08,1,317,NA,NA,NA,NA,NA,NA,1003,-84.3919266666667,33.7769883333333,2017-07-22 00:03:23,"go",0.04,"2017-07-22 00:03:23_1003",287.965847676217,1858,317
"proximity",220717,2017-07-22 03:50:32,320.04,297.18,640.08,1844,317,NA,NA,NA,NA,NA,NA,1004,-84.3919266666667,33.7769883333333,2017-07-22 00:03:23,"go",0.04,"2017-07-22 00:03:23_1004",287.972010669212,1844,317
"proximity",220717,2017-07-22 03:50:32,320.04,297.18,640.08,1866,313,NA,NA,NA,NA,NA,NA,1005,-84.3919266666667,33.7769883333333,2017-07-22 00:03:23,"go",0.04,"2017-07-22 00:03:23_1005",287.978173662207,1866,313
"proximity",220717,2017-07-22 03:50:33,320.04,297.18,642.62,1,319,858,733,816,781,24.2,21.8,1006,-84.3919283333333,33.7769883333333,2017-07-22 00:03:24,"go",0.04,"2017-07-22 00:03:24_1006",287.984336655201,1866,319
"proximity",220717,2017-07-22 03:50:33,320.04,297.18,642.62,1,317,NA,NA,NA,NA,NA,NA,1007,-84.3919283333333,33.7769883333333,2017-07-22 00:03:24,"go",0.04,"2017-07-22 00:03:24_1007",287.990499648196,1866,317
"proximity",220717,2017-07-22 03:50:33,320.04,297.18,640.08,1,321,NA,NA,NA,NA,NA,NA,1008,-84.3919283333333,33.7769883333333,2017-07-22 00:03:24,"go",0.04,"2017-07-22 00:03:24_1008",287.996662641191,1866,321
"proximity",220717,2017-07-22 03:50:33,320.04,297.18,640.08,1,318,NA,NA,NA,NA,NA,NA,1009,-84.3919283333333,33.7769883333333,2017-07-22 00:03:24,"go",0.04,"2017-07-22 00:03:24_1009",288.002825634185,1866,318
"proximity",220717,2017-07-22 03:50:34,320.04,297.18,642.62,1,319,545,831,565,783,24,21.7,1010,-84.3919316666667,33.7769883333333,2017-07-22 00:03:25,"go",0.04,"2017-07-22 00:03:25_1010",288.00898862718,1866,319
"proximity",220717,2017-07-22 03:50:34,320.04,297.18,640.08,1,317,NA,NA,NA,NA,NA,NA,1011,-84.3919316666667,33.7769883333333,2017-07-22 00:03:25,"go",0.04,"2017-07-22 00:03:25_1011",288.015151620175,1866,317
"proximity",220717,2017-07-22 03:50:34,320.04,297.18,642.62,1,319,NA,NA,NA,NA,NA,NA,1012,-84.3919316666667,33.7769883333333,2017-07-22 00:03:25,"go",0.04,"2017-07-22 00:03:25_1012",288.021314613169,1866,319
"proximity",220717,2017-07-22 03:50:35,320.04,297.18,642.62,1822,316,NA,NA,NA,NA,NA,NA,1013,-84.3919333333333,33.7769883333333,2017-07-22 00:03:26,"go",0.02,"2017-07-22 00:03:26_1013",288.027477606164,1822,316
"proximity",220717,2017-07-22 03:50:35,320.04,299.72,642.62,1840,318,860,755,803,783,23.9,21.6,1014,-84.3919333333333,33.7769883333333,2017-07-22 00:03:26,"go",0.02,"2017-07-22 00:03:26_1014",288.030559102661,1840,318
"proximity",220717,2017-07-22 03:50:35,320.04,299.72,640.08,1820,318,NA,NA,NA,NA,NA,NA,1015,-84.3919333333333,33.7769883333333,2017-07-22 00:03:26,"go",0.02,"2017-07-22 00:03:26_1015",288.033640599159,1820,318
"proximity",220717,2017-07-22 03:50:35,320.04,299.72,642.62,1,316,NA,NA,NA,NA,NA,NA,1016,-84.3919333333333,33.7769883333333,2017-07-22 00:03:26,"go",0.02,"2017-07-22 00:03:26_1016",288.036722095656,1820,316
"proximity",220717,2017-07-22 03:50:36,320.04,299.72,642.62,1849,316,NA,NA,NA,NA,NA,NA,1017,-84.391935,33.7769883333333,2017-07-22 00:03:27,"go",0.02,"2017-07-22 00:03:27_1017",288.039803592153,1849,316
"proximity",220717,2017-07-22 03:50:36,320.04,299.72,642.62,1,316,1372,299,1145,788,23.9,21.6,1018,-84.391935,33.7769883333333,2017-07-22 00:03:27,"go",0.02,"2017-07-22 00:03:27_1018",288.042885088651,1849,316
"proximity",220717,2017-07-22 03:50:36,320.04,299.72,640.08,1841,316,NA,NA,NA,NA,NA,NA,1019,-84.391935,33.7769883333333,2017-07-22 00:03:27,"go",0.02,"2017-07-22 00:03:27_1019",288.045966585148,1841,316
"proximity",220717,2017-07-22 03:50:37,320.04,297.18,642.62,1,318,NA,NA,NA,NA,NA,NA,1020,-84.391935,33.7769883333333,2017-07-22 00:03:28,"go",0.02,"2017-07-22 00:03:28_1020",288.049048081645,1841,318
"proximity",220717,2017-07-22 03:50:37,320.04,297.18,640.08,1,320,NA,NA,NA,NA,NA,NA,1021,-84.391935,33.7769883333333,2017-07-22 00:03:28,"go",0.02,"2017-07-22 00:03:28_1021",288.052129578143,1841,320
"proximity",220717,2017-07-22 03:50:37,320.04,297.18,642.62,1,319,641,972,711,784,23.9,21.6,1022,-84.391935,33.7769883333333,2017-07-22 00:03:28,"go",0.02,"2017-07-22 00:03:28_1022",288.05521107464,1841,319
"proximity",220717,2017-07-22 03:50:38,322.58,297.18,642.62,1,320,NA,NA,NA,NA,NA,NA,1023,-84.3919366666667,33.77699,2017-07-22 00:03:29,"go",0.01,"2017-07-22 00:03:29_1023",288.058292571137,1841,320
"proximity",220717,2017-07-22 03:50:38,320.04,297.18,640.08,1,318,NA,NA,NA,NA,NA,NA,1024,-84.3919366666667,33.77699,2017-07-22 00:03:29,"go",0.01,"2017-07-22 00:03:29_1024",288.059833319386,1841,318
"proximity",220717,2017-07-22 03:50:38,320.04,299.72,640.08,1,320,NA,NA,NA,NA,NA,NA,1025,-84.3919366666667,33.77699,2017-07-22 00:03:29,"go",0.01,"2017-07-22 00:03:29_1025",288.061374067635,1841,320
"proximity",220717,2017-07-22 03:50:38,320.04,299.72,642.62,1849,320,822,776,820,784,23.8,21.5,1026,-84.3919366666667,33.77699,2017-07-22 00:03:29,"go",0.01,"2017-07-22 00:03:29_1026",288.062914815883,1849,320
"proximity",220717,2017-07-22 03:50:39,320.04,299.72,640.08,1,320,NA,NA,NA,NA,NA,NA,1027,-84.3919366666667,33.77699,2017-07-22 00:03:30,"go",0.02,"2017-07-22 00:03:30_1027",288.064455564132,1849,320
"proximity",220717,2017-07-22 03:50:39,320.04,297.18,640.08,1,319,NA,NA,NA,NA,NA,NA,1028,-84.3919366666667,33.77699,2017-07-22 00:03:30,"go",0.02,"2017-07-22 00:03:30_1028",288.067537060629,1849,319
"proximity",220717,2017-07-22 03:50:39,320.04,299.72,642.62,1,319,NA,NA,NA,NA,NA,NA,1029,-84.3919366666667,33.77699,2017-07-22 00:03:30,"go",0.02,"2017-07-22 00:03:30_1029",288.070618557127,1849,319
"proximity",220717,2017-07-22 03:50:40,320.04,299.72,640.08,1,318,837,529,680,788,23.7,21.4,1030,-84.391935,33.77699,2017-07-22 00:03:31,"go",0.01,"2017-07-22 00:03:31_1030",288.073700053624,1849,318
"proximity",220717,2017-07-22 03:50:40,320.04,297.18,642.62,1,316,NA,NA,NA,NA,NA,NA,1031,-84.391935,33.77699,2017-07-22 00:03:31,"go",0.01,"2017-07-22 00:03:31_1031",288.075240801872,1849,316
"proximity",220717,2017-07-22 03:50:40,320.04,294.64,640.08,1,311,NA,NA,NA,NA,NA,NA,1032,-84.391935,33.77699,2017-07-22 00:03:31,"go",0.01,"2017-07-22 00:03:31_1032",288.076781550121,1849,311
"proximity",220717,2017-07-22 03:50:41,320.04,292.1,640.08,1,340,NA,NA,NA,NA,NA,NA,1033,-84.391935,33.77699,2017-07-22 00:03:32,"go",0.03,"2017-07-22 00:03:32_1033",288.07832229837,1849,340
"proximity",220717,2017-07-22 03:50:41,320.04,297.18,640.08,1,379,838,782,819,783,23.6,21.3,1034,-84.391935,33.77699,2017-07-22 00:03:32,"go",0.03,"2017-07-22 00:03:32_1034",288.082944543116,1849,379
"proximity",220717,2017-07-22 03:50:41,320.04,309.88,642.62,1,595,NA,NA,NA,NA,NA,NA,1035,-84.391935,33.77699,2017-07-22 00:03:32,"go",0.03,"2017-07-22 00:03:32_1035",288.087566787862,1849,595
"proximity",220717,2017-07-22 03:50:41,320.04,312.42,640.08,1,543,NA,NA,NA,NA,NA,NA,1036,-84.391935,33.77699,2017-07-22 00:03:32,"go",0.03,"2017-07-22 00:03:32_1036",288.092189032608,1849,543
"proximity",220717,2017-07-22 03:50:42,320.04,157.48,640.08,1,611,NA,NA,NA,NA,NA,NA,1037,-84.3919366666667,33.77699,2017-07-22 00:03:33,"go",0.07,"2017-07-22 00:03:33_1037",288.096811277354,1849,611
"proximity",220717,2017-07-22 03:50:42,320.04,152.4,642.62,1,644,1192,350,979,784,23.6,21.3,1038,-84.3919366666667,33.77699,2017-07-22 00:03:33,"go",0.07,"2017-07-22 00:03:33_1038",288.107596515095,1849,644
"proximity",220717,2017-07-22 03:50:42,320.04,322.58,640.08,1,2175,NA,NA,NA,NA,NA,NA,1039,-84.3919366666667,33.77699,2017-07-22 00:03:33,"go",0.07,"2017-07-22 00:03:33_1039",288.118381752835,1849,2175
"proximity",220717,2017-07-22 03:50:43,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1040,-84.39194,33.7769916666667,2017-07-22 00:03:34,"go",1.81,"2017-07-22 00:03:34_1040",288.129166990576,1849,2175
"proximity",220717,2017-07-22 03:50:43,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1041,-84.39194,33.7769916666667,2017-07-22 00:03:34,"go",1.81,"2017-07-22 00:03:34_1041",288.408042423585,1849,2175
"proximity",220717,2017-07-22 03:50:43,320.04,322.58,640.08,1,0,718,891,759,782,23.3,21.1,1042,-84.39194,33.7769916666667,2017-07-22 00:03:34,"go",1.81,"2017-07-22 00:03:34_1042",288.686917856594,1849,2175
"proximity",220717,2017-07-22 03:50:43,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1043,-84.39194,33.7769916666667,2017-07-22 00:03:34,"go",1.81,"2017-07-22 00:03:34_1043",288.965793289603,1849,2175
"proximity",220717,2017-07-22 03:50:44,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1044,-84.39195,33.7769933333333,2017-07-22 00:03:35,"go",2.59,"2017-07-22 00:03:35_1044",289.244668722612,1849,2175
"proximity",220717,2017-07-22 03:50:44,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1045,-84.39195,33.7769933333333,2017-07-22 00:03:35,"go",2.59,"2017-07-22 00:03:35_1045",289.643722519018,1849,2175
"proximity",220717,2017-07-22 03:50:45,320.04,322.58,640.08,1,0,884,718,820,783,23.2,21,1046,-84.3919716666667,33.776995,2017-07-22 00:03:36,"go",2.96,"2017-07-22 00:03:36_1046",290.042776315423,1849,2175
"proximity",220717,2017-07-22 03:50:45,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1047,-84.3919716666667,33.776995,2017-07-22 00:03:36,"go",2.96,"2017-07-22 00:03:36_1047",290.498837797029,1849,2175
"proximity",220717,2017-07-22 03:50:45,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1048,-84.3919716666667,33.776995,2017-07-22 00:03:36,"go",2.96,"2017-07-22 00:03:36_1048",290.954899278635,1849,2175
"proximity",220717,2017-07-22 03:50:45,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1049,-84.3919716666667,33.776995,2017-07-22 00:03:36,"go",2.96,"2017-07-22 00:03:36_1049",291.410960760241,1849,2175
"proximity",220717,2017-07-22 03:50:46,320.04,322.58,640.08,1,0,1045,427,938,788,23,20.8,1050,-84.392005,33.776995,2017-07-22 00:03:37,"go",5.03,"2017-07-22 00:03:37_1050",291.867022241847,1849,2175
"proximity",220717,2017-07-22 03:50:46,320.04,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1051,-84.392005,33.776995,2017-07-22 00:03:37,"go",5.03,"2017-07-22 00:03:37_1051",292.642018610927,1849,2175
"proximity",220717,2017-07-22 03:50:46,320.04,322.58,640.08,1,1340,NA,NA,NA,NA,NA,NA,1052,-84.392005,33.776995,2017-07-22 00:03:37,"go",5.03,"2017-07-22 00:03:37_1052",293.417014980008,1849,1340
"proximity",220717,2017-07-22 03:50:47,320.04,322.58,640.08,1,1319,NA,NA,NA,NA,NA,NA,1053,-84.3920483333333,33.7769966666667,2017-07-22 00:03:38,"go",6.7,"2017-07-22 00:03:38_1053",294.192011349088,1849,1319
"proximity",220717,2017-07-22 03:50:47,320.04,322.58,640.08,1,1308,801,814,800,783,22.9,20.7,1054,-84.3920483333333,33.7769966666667,2017-07-22 00:03:38,"go",6.7,"2017-07-22 00:03:38_1054",295.224312675696,1849,1308
"proximity",220717,2017-07-22 03:50:47,320.04,322.58,640.08,1,1307,NA,NA,NA,NA,NA,NA,1055,-84.3920483333333,33.7769966666667,2017-07-22 00:03:38,"go",6.7,"2017-07-22 00:03:38_1055",296.256614002305,1849,1307
"proximity",220717,2017-07-22 03:50:48,320.04,297.18,642.62,1547,151,NA,NA,NA,NA,NA,NA,1056,-84.3920883333333,33.777,2017-07-22 00:03:39,"go",6.98,"2017-07-22 00:03:39_1056",297.288915328913,1547,151
"proximity",220717,2017-07-22 03:50:48,320.04,124.46,640.08,1671,1289,NA,NA,NA,NA,NA,NA,1057,-84.3920883333333,33.777,2017-07-22 00:03:39,"go",6.98,"2017-07-22 00:03:39_1057",298.364357606484,1671,1289
"proximity",220717,2017-07-22 03:50:48,320.04,525.78,642.62,1625,832,1297,282,1067,788,22.9,20.7,1058,-84.3920883333333,33.777,2017-07-22 00:03:39,"go",6.98,"2017-07-22 00:03:39_1058",299.439799884054,1625,832
"proximity",220717,2017-07-22 03:50:48,320.04,640.08,640.08,1158,949,NA,NA,NA,NA,NA,NA,1059,-84.3920883333333,33.777,2017-07-22 00:03:39,"go",6.98,"2017-07-22 00:03:39_1059",300.515242161625,1158,949
"proximity",220717,2017-07-22 03:50:49,320.04,642.62,640.08,1635,935,NA,NA,NA,NA,NA,NA,1060,-84.3921416666667,33.777,2017-07-22 00:03:40,"go",9.1,"2017-07-22 00:03:40_1060",301.590684439196,1635,935
"proximity",220717,2017-07-22 03:50:49,320.04,132.08,642.62,1741,609,NA,NA,NA,NA,NA,NA,1061,-84.3921416666667,33.777,2017-07-22 00:03:40,"go",9.1,"2017-07-22 00:03:40_1061",302.992765345485,1741,609
"proximity",220717,2017-07-22 03:50:49,320.04,322.58,642.62,1833,1043,747,892,794,783,22.8,20.6,1062,-84.3921416666667,33.777,2017-07-22 00:03:40,"go",9.1,"2017-07-22 00:03:40_1062",304.394846251774,1833,1043
"proximity",220717,2017-07-22 03:50:50,320.04,581.66,640.08,2084,961,NA,NA,NA,NA,NA,NA,1063,-84.3921916666667,33.777005,2017-07-22 00:03:41,"go",9.43,"2017-07-22 00:03:41_1063",305.796927158062,2084,961
"proximity",220717,2017-07-22 03:50:50,320.04,139.7,640.08,2075,683,NA,NA,NA,NA,NA,NA,1064,-84.3921916666667,33.777005,2017-07-22 00:03:41,"go",9.43,"2017-07-22 00:03:41_1064",307.249852756557,2075,683
"proximity",220717,2017-07-22 03:50:50,320.04,322.58,640.08,2093,943,NA,NA,NA,NA,NA,NA,1065,-84.3921916666667,33.777005,2017-07-22 00:03:41,"go",9.43,"2017-07-22 00:03:41_1065",308.702778355052,2093,943
"proximity",220717,2017-07-22 03:50:50,320.04,419.1,640.08,2059,1298,855,734,825,784,22.8,20.6,1066,-84.3921916666667,33.777005,2017-07-22 00:03:41,"go",9.43,"2017-07-22 00:03:41_1066",310.155703953547,2059,1298
"proximity",220717,2017-07-22 03:50:51,320.04,134.62,640.08,2071,941,NA,NA,NA,NA,NA,NA,1067,-84.3922733333333,33.777015,2017-07-22 00:03:42,"go",11.07,"2017-07-22 00:03:42_1067",311.608629552042,2071,941
"proximity",220717,2017-07-22 03:50:51,640.08,411.48,642.62,2090,1412,NA,NA,NA,NA,NA,NA,1068,-84.3922733333333,33.777015,2017-07-22 00:03:42,"go",11.07,"2017-07-22 00:03:42_1068",313.314237863318,2090,1412
"proximity",220717,2017-07-22 03:50:51,640.08,139.7,640.08,2053,1369,NA,NA,NA,NA,NA,NA,1069,-84.3922733333333,33.777015,2017-07-22 00:03:42,"go",11.07,"2017-07-22 00:03:42_1069",315.019846174595,2053,1369
"proximity",220717,2017-07-22 03:50:52,640.08,142.24,640.08,2678,862,1029,452,912,789,22.7,20.5,1070,-84.392345,33.77702,2017-07-22 00:03:43,"go",11.59,"2017-07-22 00:03:43_1070",316.725454485871,2678,862
"proximity",220717,2017-07-22 03:50:52,640.08,322.58,640.08,1,0,NA,NA,NA,NA,NA,NA,1071,-84.392345,33.77702,2017-07-22 00:03:43,"go",11.59,"2017-07-22 00:03:43_1071",318.511181706078,2678,862
"proximity",220717,2017-07-22 03:50:52,640.08,322.58,642.62,1544,161,NA,NA,NA,NA,NA,NA,1072,-84.392345,33.77702,2017-07-22 00:03:43,"go",11.59,"2017-07-22 00:03:43_1072",320.296908926286,1544,161
"proximity",220717,2017-07-22 03:50:53,640.08,162.56,640.08,2035,789,NA,NA,NA,NA,NA,NA,1073,-84.3924283333333,33.7770216666667,2017-07-22 00:03:44,"go",12.48,"2017-07-22 00:03:44_1073",322.082636146493,2035,789
"proximity",220717,2017-07-22 03:50:53,640.08,304.8,640.08,2048,636,788,788,747,783,22.8,20.6,1074,-84.3924283333333,33.7770216666667,2017-07-22 00:03:44,"go",12.48,"2017-07-22 00:03:44_1074",324.005489960832,2048,636
"proximity",220717,2017-07-22 03:50:53,640.08,134.62,640.08,1699,677,NA,NA,NA,NA,NA,NA,1075,-84.3924283333333,33.7770216666667,2017-07-22 00:03:44,"go",12.48,"2017-07-22 00:03:44_1075",325.92834377517,1699,677
"proximity",220717,2017-07-22 03:50:53,640.08,408.94,640.08,1613,704,NA,NA,NA,NA,NA,NA,1076,-84.3924283333333,33.7770216666667,2017-07-22 00:03:44,"go",12.48,"2017-07-22 00:03:44_1076",327.851197589509,1613,704
"proximity",220717,2017-07-22 03:50:54,640.08,144.78,642.62,1757,425,NA,NA,NA,NA,NA,NA,1077,-84.3925083333333,33.7770266666667,2017-07-22 00:03:45,"go",12.93,"2017-07-22 00:03:45_1077",329.774051403848,1757,425
"proximity",220717,2017-07-22 03:50:54,640.08,294.64,640.08,1,428,1215,359,1039,786,22.8,20.6,1078,-84.3925083333333,33.7770266666667,2017-07-22 00:03:45,"go",12.93,"2017-07-22 00:03:45_1078",331.766238889377,1757,428
"proximity",220717,2017-07-22 03:50:55,640.08,424.18,642.62,1,149,NA,NA,NA,NA,NA,NA,1079,-84.3925866666667,33.7770316666667,2017-07-22 00:03:46,"go",13.79,"2017-07-22 00:03:46_1079",333.758426374906,1757,149
"proximity",220717,2017-07-22 03:50:55,640.08,152.4,640.08,1,1396,NA,NA,NA,NA,NA,NA,1080,-84.3925866666667,33.7770316666667,2017-07-22 00:03:46,"go",13.79,"2017-07-22 00:03:46_1080",335.88311820982,1757,1396
"proximity",220717,2017-07-22 03:50:55,642.62,281.94,642.62,1,163,NA,NA,NA,NA,NA,NA,1081,-84.3925866666667,33.7770316666667,2017-07-22 00:03:46,"go",13.79,"2017-07-22 00:03:46_1081",338.007810044735,1757,163
"proximity",220717,2017-07-22 03:50:55,640.08,160.02,640.08,1,1428,779,847,766,782,22.8,20.6,1082,-84.3925866666667,33.7770316666667,2017-07-22 00:03:46,"go",13.79,"2017-07-22 00:03:46_1082",340.132501879649,1757,1428
"proximity",220717,2017-07-22 03:50:56,640.08,416.56,640.08,2404,1406,NA,NA,NA,NA,NA,NA,1083,-84.39268,33.7770316666667,2017-07-22 00:03:47,"go",15.11,"2017-07-22 00:03:47_1083",342.257193714563,2404,1406
"proximity",220717,2017-07-22 03:50:56,640.08,411.48,640.08,2410,1121,NA,NA,NA,NA,NA,NA,1084,-84.39268,33.7770316666667,2017-07-22 00:03:47,"go",15.11,"2017-07-22 00:03:47_1084",344.585264318302,2410,1121
"proximity",220717,2017-07-22 03:50:56,640.08,414.02,640.08,2026,771,NA,NA,NA,NA,NA,NA,1085,-84.39268,33.7770316666667,2017-07-22 00:03:47,"go",15.11,"2017-07-22 00:03:47_1085",346.913334922041,2026,771
"proximity",220717,2017-07-22 03:50:57,642.62,642.62,645.16,1,159,925,679,870,783,22.8,20.6,1086,-84.3927716666667,33.7770333333333,2017-07-22 00:03:48,"go",15.34,"2017-07-22 00:03:48_1086",349.24140552578,2026,159
"proximity",220717,2017-07-22 03:50:57,640.08,642.62,640.08,1459,699,NA,NA,NA,NA,NA,NA,1087,-84.3927716666667,33.7770333333333,2017-07-22 00:03:48,"go",15.34,"2017-07-22 00:03:48_1087",351.604913339238,1459,699
"proximity",220717,2017-07-22 03:50:57,642.62,642.62,642.62,1,721,NA,NA,NA,NA,NA,NA,1088,-84.3927716666667,33.7770333333333,2017-07-22 00:03:48,"go",15.34,"2017-07-22 00:03:48_1088",353.968421152696,1459,721
"proximity",220717,2017-07-22 03:50:57,640.08,124.46,640.08,2260,712,NA,NA,NA,NA,NA,NA,1089,-84.3927716666667,33.7770333333333,2017-07-22 00:03:48,"go",15.34,"2017-07-22 00:03:48_1089",356.331928966154,2260,712
"proximity",220717,2017-07-22 03:50:58,637.54,322.58,642.62,2216,920,366,1042,528,782,22.9,20.7,1090,-84.3928716666667,33.7770383333333,2017-07-22 00:03:49,"go",16.38,"2017-07-22 00:03:49_1090",358.695436779612,2216,920
"proximity",220717,2017-07-22 03:50:58,640.08,127,640.08,2350,891,NA,NA,NA,NA,NA,NA,1091,-84.3928716666667,33.7770383333333,2017-07-22 00:03:49,"go",16.38,"2017-07-22 00:03:49_1091",361.219182410932,2350,891
"proximity",220717,2017-07-22 03:50:58,640.08,322.58,640.08,2327,141,NA,NA,NA,NA,NA,NA,1092,-84.3928716666667,33.7770383333333,2017-07-22 00:03:49,"go",16.38,"2017-07-22 00:03:49_1092",363.742928042251,2327,141
"proximity",220717,2017-07-22 03:50:59,640.08,322.58,640.08,1,1507,NA,NA,NA,NA,NA,NA,1093,-84.3929783333333,33.7770416666667,2017-07-22 00:03:50,"go",17.12,"2017-07-22 00:03:50_1093",366.266673673571,2327,1507
"proximity",220717,2017-07-22 03:50:59,642.62,287.02,642.62,2057,1297,751,817,726,782,22.9,20.7,1094,-84.3929783333333,33.7770416666667,2017-07-22 00:03:50,"go",17.12,"2017-07-22 00:03:50_1094",368.904434675292,2057,1297
"proximity",220717,2017-07-22 03:50:59,640.08,139.7,640.08,1,1363,NA,NA,NA,NA,NA,NA,1095,-84.3929783333333,33.7770416666667,2017-07-22 00:03:50,"go",17.12,"2017-07-22 00:03:50_1095",371.542195677013,2057,1363
"proximity",220717,2017-07-22 03:51:00,640.08,223.52,640.08,1,1305,NA,NA,NA,NA,NA,NA,1096,-84.393085,33.77704,2017-07-22 00:03:51,"go",17.41,"2017-07-22 00:03:51_1096",374.179956678735,2057,1305
"proximity",220717,2017-07-22 03:51:00,640.08,144.78,640.08,2040,1353,NA,NA,NA,NA,NA,NA,1097,-84.393085,33.77704,2017-07-22 00:03:51,"go",17.41,"2017-07-22 00:03:51_1097",376.862399379667,2040,1353
"proximity",220717,2017-07-22 03:51:00,640.08,322.58,640.08,1128,1351,1250,329,1025,789,22.9,20.7,1098,-84.393085,33.77704,2017-07-22 00:03:51,"go",17.41,"2017-07-22 00:03:51_1098",379.5448420806,1128,1351
"proximity",220717,2017-07-22 03:51:00,640.08,144.78,640.08,2039,1328,NA,NA,NA,NA,NA,NA,1099,-84.393085,33.77704,2017-07-22 00:03:51,"go",17.41,"2017-07-22 00:03:51_1099",382.227284781532,2039,1328
"proximity",220717,2017-07-22 03:51:01,640.08,124.46,640.08,1,1296,NA,NA,NA,NA,NA,NA,1100,-84.3931916666667,33.7770366666667,2017-07-22 00:03:52,"go",18.08,"2017-07-22 00:03:52_1100",384.909727482465,2039,1296
"proximity",220717,2017-07-22 03:51:01,640.08,365.76,640.08,2082,1330,NA,NA,NA,NA,NA,NA,1101,-84.3931916666667,33.7770366666667,2017-07-22 00:03:52,"go",18.08,"2017-07-22 00:03:52_1101",387.695400316058,2082,1330
"proximity",220717,2017-07-22 03:51:01,640.08,386.08,640.08,1,985,716,907,765,784,22.8,20.6,1102,-84.3931916666667,33.7770366666667,2017-07-22 00:03:52,"go",18.08,"2017-07-22 00:03:52_1102",390.481073149651,2082,985
"proximity",220717,2017-07-22 03:51:02,640.08,642.62,642.62,1463,1729,NA,NA,NA,NA,NA,NA,1103,-84.393315,33.7770366666667,2017-07-22 00:03:53,"go",20.31,"2017-07-22 00:03:53_1103",393.266745983245,1463,1729
"proximity",220717,2017-07-22 03:51:02,640.08,642.62,640.08,1,1656,NA,NA,NA,NA,NA,NA,1104,-84.393315,33.7770366666667,2017-07-22 00:03:53,"go",20.31,"2017-07-22 00:03:53_1104",396.396005676291,1463,1656
"proximity",220717,2017-07-22 03:51:02,640.08,642.62,640.08,1,3005,NA,NA,NA,NA,NA,NA,1105,-84.393315,33.7770366666667,2017-07-22 00:03:53,"go",20.31,"2017-07-22 00:03:53_1105",399.525265369338,1463,3005
"proximity",220717,2017-07-22 03:51:03,640.08,640.08,640.08,1,8458,932,650,854,783,22.8,20.6,1106,-84.3934366666667,33.7770383333333,2017-07-22 00:03:54,"go",21.23,"2017-07-22 00:03:54_1106",402.654525062384,1463,8458
"proximity",220717,2017-07-22 03:51:03,640.08,543.56,640.08,1,0,NA,NA,NA,NA,NA,NA,1107,-84.3934366666667,33.7770383333333,2017-07-22 00:03:54,"go",21.23,"2017-07-22 00:03:54_1107",405.925533594309,1463,8458
"proximity",220717,2017-07-22 03:51:03,640.08,474.98,640.08,1,0,NA,NA,NA,NA,NA,NA,1108,-84.3934366666667,33.7770383333333,2017-07-22 00:03:54,"go",21.23,"2017-07-22 00:03:54_1108",409.196542126233,1463,8458
"proximity",220717,2017-07-22 03:51:03,637.54,640.08,640.08,1,0,NA,NA,NA,NA,NA,NA,1109,-84.3934366666667,33.7770383333333,2017-07-22 00:03:54,"go",21.23,"2017-07-22 00:03:54_1109",412.467550658157,1463,8458
"proximity",220717,2017-07-22 03:51:04,640.08,642.62,642.62,1176,1285,988,499,908,788,22.8,20.6,1110,-84.39356,33.77704,2017-07-22 00:03:55,"go",21.85,"2017-07-22 00:03:55_1110",415.738559190081,1176,1285
"proximity",220717,2017-07-22 03:51:04,637.54,284.48,640.08,1,1219,NA,NA,NA,NA,NA,NA,1111,-84.39356,33.77704,2017-07-22 00:03:55,"go",21.85,"2017-07-22 00:03:55_1111",419.105094113422,1176,1219
"proximity",220717,2017-07-22 03:51:04,640.08,322.58,640.08,1990,1214,NA,NA,NA,NA,NA,NA,1112,-84.39356,33.77704,2017-07-22 00:03:55,"go",21.85,"2017-07-22 00:03:55_1112",422.471629036764,1990,1214
"proximity",220717,2017-07-22 03:51:05,640.08,322.58,642.62,2008,1240,NA,NA,NA,NA,NA,NA,1113,-84.3936916666667,33.77704,2017-07-22 00:03:56,"go",21.87,"2017-07-22 00:03:56_1113",425.838163960105,2008,1240
"proximity",220717,2017-07-22 03:51:05,640.08,358.14,642.62,2011,871,816,774,769,783,22.9,20.7,1114,-84.3936916666667,33.77704,2017-07-22 00:03:56,"go",21.87,"2017-07-22 00:03:56_1114",429.207780379944,2011,871
